index,customer_city,customer_state,geo_lat,geo_lng,avg_delivery_time,total_payment_value,avg_payment_value,max_payment_value,cnt_payment_value,avg_delivery_time_formatted,delivery_time_days
1656,Ipanema,MG,-19.800222704580385,-41.71530616082554,12 days 18:37:54.571428571,3916.27,559.47,2759.88,7,12 days,12
3342,Santo cristo,RS,-27.82626472010779,-54.66498504924796,20 days 00:45:07.857142857,766.18,109.45,193.07,7,20 days,20
467,Bilac,SP,-21.40261065132153,-50.47539635637737,8 days 08:33:24.857142857,817.86,116.84,188.91,7,8 days,8
1128,Currais novos,RN,-6.259324714082861,-36.518752632087725,43 days 11:08:49.285714285,1720.34,245.76,741.44,7,43 days,43
1901,Jaragua,GO,-15.7491870749417,-49.33210533214989,15 days 17:11:00.142857142,755.07,107.87,155.1,7,15 days,15
465,Bicas,MG,-21.718907282263547,-43.065123888195494,11 days 19:49:49.285714285,868.55,124.08,276.49,7,11 days,11
716,Campo maior,PI,-4.830288661012602,-42.16987422607917,17 days 15:16:07.714285714,1329.7,189.96,513.46,7,17 days,17
3819,Tres cachoeiras,RS,-29.45367401984629,-49.92164780810167,13 days 20:43:25.714285714,831.42,118.77,178.27,7,13 days,13
2370,Mucuri,BA,-18.071603357754014,-39.56837083080777,19 days 03:21:55.857142857,2385.99,340.86,1349.16,7,19 days,19
1531,Iacanga,SP,-21.892163263400608,-49.02157232007048,10 days 11:41:09.500000,427.95,71.32,138.84,6,10 days,10
2135,Mallet,PR,-25.883903118459568,-50.82702616356368,11 days 21:03:53.500000,907.63,151.27,306.78,6,11 days,11
2567,Pacajus,CE,-4.175669333979667,-38.46376761942315,27 days 18:45:36.833333333,1520.0,253.33,732.29,6,27 days,27
1806,Itariri,SP,-24.290642394425944,-47.164350224471185,15 days 19:35:11,1378.73,229.79,767.69,6,15 days,15
2624,Paraiso,SP,-21.953257564159212,-49.59142560549211,10 days 05:06:09.333333333,948.39,158.06,356.13,6,10 days,10
2059,Lima duarte,MG,-21.841835048420986,-43.80181626080042,13 days 20:37:57.833333333,920.86,153.48,267.29,6,13 days,13
1797,Itapuranga,GO,-15.560605178412759,-49.94714060919716,16 days 01:02:49,959.31,159.89,394.85,6,16 days,16
1796,Itapura,SP,-20.64306258129077,-51.507083113089436,8 days 07:38:51.166666666,426.6,71.1,106.28,6,8 days,8
2136,Mamanguape,PB,-6.837168594957803,-35.12688719306731,25 days 10:51:22.166666666,1406.47,234.41,597.44,6,25 days,25
47,Aguas belas,PE,-9.108812539014634,-37.117020266836576,14 days 21:03:27.666666666,1041.4,173.57,480.33,6,14 days,14
2477,Nova prata do iguacu,PR,-25.635752110869912,-53.34729247755231,18 days 09:23:11.833333333,1185.19,197.53,834.94,6,18 days,18
2536,Orizona,GO,-17.032172054328477,-48.30001770873917,19 days 09:23:02.666666666,657.08,109.51,222.02,6,19 days,19
73,Alcinopolis,MS,-18.325810509057312,-53.7103548825389,9 days 20:20:10.166666666,952.35,158.72,324.88,6,9 days,9
1771,Itapejara d'oeste,PR,-25.966077491144876,-52.82023637693803,16 days 00:10:19,1255.92,209.32,984.72,6,16 days,16
1402,General salgado,SP,-20.64696405474457,-50.36256371267587,10 days 17:45:21.500000,587.28,97.88,156.61,6,10 days,10
1310,Fernando prestes,SP,-21.267134804144064,-48.686678524301236,7 days 04:36:07.333333333,696.58,116.1,204.81,6,7 days,7
1748,Itambacuri,MG,-18.037609416886355,-41.68236820339726,11 days 07:59:36.166666666,727.89,121.32,228.28,6,11 days,11
2247,Medina,MG,-16.227412654546985,-41.47835277276773,14 days 22:41:36.666666666,694.4,115.73,206.07,6,14 days,14
1765,Itapaje,CE,-3.6873325423106107,-39.58357917958479,20 days 21:37:57.833333333,3425.08,570.85,1341.45,6,20 days,20
1734,Itaipulandia,PR,-25.147980629391814,-54.30365145115528,15 days 07:55:42.166666666,294.6,49.1,77.57,6,15 days,15
1920,Jeceaba,MG,-20.537866120241542,-43.98279310089686,13 days 09:30:18.333333333,683.51,113.92,219.43,6,13 days,13
3953,Vazante,MG,-17.987237146966546,-46.903807574561974,12 days 00:18:03.166666666,1780.31,296.72,675.75,6,12 days,12
2519,Oeiras,PI,-7.015859272902651,-42.1265255109234,14 days 16:11:50.500000,803.91,133.98,184.5,6,14 days,14
1561,Ibira,SP,-21.08270714593196,-49.239534252796,7 days 05:14:24.500000,830.15,138.36,251.65,6,7 days,7
2211,Martins soares,MG,-20.25731159513661,-41.87310733510026,11 days 17:27:02.833333333,613.9,102.32,380.2,6,11 days,11
1759,Itaobim,MG,-16.558301879745645,-41.503188943156474,11 days 12:33:35.833333333,1026.56,171.09,352.33,6,11 days,11
2489,Nova trento,SC,-27.28299944363184,-48.93077294776362,10 days 14:03:07.333333333,972.21,162.04,319.25,6,10 days,10
2741,Perdigao,MG,-20.044102902323626,-45.01623976625967,13 days 02:36:04.500000,383.08,63.85,73.34,6,13 days,13
1450,Gravatal,SC,-28.328525261018964,-49.049950172418896,8 days 05:24:43.166666666,1418.28,236.38,784.8,6,8 days,8
1863,Jacunda,PA,-4.450475687361891,-49.11559572959484,22 days 01:09:24.833333333,1844.82,307.47,1052.49,6,22 days,22
2372,Mundo novo,GO,-18.538781257838945,-50.6508987058428,12 days 01:44:36.333333333,1243.19,207.2,411.21,6,12 days,12
2219,Mata verde,MG,-15.690291833040085,-40.73844595333425,10 days 13:17:44.833333333,1667.51,277.92,921.04,6,10 days,10
1693,Irapuru,SP,-21.567726660682457,-51.351473550151816,8 days 17:33:41.666666666,985.29,164.22,447.0,6,8 days,8
1676,Ipora do oeste,SC,-26.987999188007993,-53.53230099043113,16 days 16:39:24.500000,615.23,102.54,170.96,6,16 days,16
2030,Lajedo,PE,-8.661327866132831,-36.32293402454861,14 days 12:36:30.833333333,1137.2,189.53,398.88,6,14 days,14
1985,Juruaia,MG,-21.252993786542923,-46.578964851582064,14 days 05:37:13.666666666,470.59,78.43,128.93,6,14 days,14
1928,Jeremoabo,BA,-9.953805521582453,-38.671436551420435,24 days 04:43:19.166666666,1126.37,187.73,331.74,6,24 days,24
1711,Itaberai,GO,-16.023821140278326,-49.80035638517965,14 days 02:31:41.333333333,1151.08,191.85,570.88,6,14 days,14
1374,Fronteira,MG,-20.279454990887864,-49.20255148137911,12 days 00:37:26.166666666,1079.53,179.92,405.57,6,12 days,12
1940,Joanopolis,SP,-22.930894216921274,-46.27503350450869,12 days 14:21:50,904.51,150.75,278.79,6,12 days,12
1468,Guapiacu,SP,-20.79454306878388,-49.224623059021205,10 days 11:18:06.166666666,995.55,165.92,405.08,6,10 days,10
1877,Jaiba,MG,-15.340799938290758,-43.67233213795233,14 days 08:28:05.500000,799.04,133.17,307.69,6,14 days,14
1472,Guapo,GO,-16.836710815613895,-49.53609910657,13 days 04:10:42.500000,868.7,144.78,224.94,6,13 days,13
2318,Monte alegre do sul,SP,-22.695933507372146,-46.914686853791544,7 days 15:10:03.166666666,4360.38,726.73,3024.08,6,7 days,7
2484,Nova santa rita,RS,-26.229802714044396,-49.73562493797272,14 days 03:40:01.833333333,1102.82,183.8,335.47,6,14 days,14
9,Abelardo luz,SC,-26.565375356044346,-52.32532803924757,19 days 01:52:07.166666666,797.58,132.93,411.21,6,19 days,19
2566,Pacaja,PA,-3.815264666681339,-50.61876737410132,25 days 22:23:31.833333333,2860.96,476.83,1250.81,6,25 days,25
2565,Pacaembu,SP,-21.563059536640434,-51.263332875206835,8 days 18:23:58.833333333,1595.07,265.85,1031.69,6,8 days,8
3082,Rio branco do sul,PR,-25.180768393805682,-49.31657303541073,12 days 11:53:28.666666666,526.72,87.79,210.43,6,12 days,12
2812,Pirai do sul,PR,-24.53385608366247,-49.939370262890066,10 days 04:50:43.666666666,740.98,123.5,203.84,6,10 days,10
3028,Regeneracao,PI,-6.228167487451327,-42.689498240483935,15 days 22:35:11.666666666,1041.64,173.61,408.97,6,15 days,15
3821,Tres coroas,RS,-29.511355583933106,-50.78115073787274,15 days 04:41:52.333333333,910.48,151.75,237.0,6,15 days,15
823,Carlopolis,PR,-23.42771464779158,-49.71815635045274,10 days 13:52:46.833333333,901.18,150.2,440.68,6,10 days,10
695,Campinas do sul,RS,-27.71786642064481,-52.62398227507844,10 days 22:58:59.500000,1531.24,255.21,913.7,6,10 days,10
3087,Rio das flores,RJ,-22.167450983183613,-43.58379149561636,19 days 14:11:11,665.69,110.95,203.53,6,19 days,19
451,Benedito novo,SC,-26.78186783336413,-49.377719976799675,15 days 08:23:26.333333333,1093.77,182.3,331.26,6,15 days,15
3587,Seabra,BA,-12.419056280766661,-41.77211221180393,17 days 09:47:19.166666666,1148.26,191.38,525.09,6,17 days,17
3261,Santa rita de caldas,MG,-22.049997436853925,-46.329107255186784,11 days 03:49:38.166666666,882.22,147.04,365.6,6,11 days,11
813,Cardoso moreira,RJ,-21.492932392812843,-41.615142419292205,13 days 09:44:58,616.88,102.81,144.4,6,13 days,13
812,Cardoso,SP,-20.080941806166795,-49.91269317703499,10 days 13:36:01.833333333,1095.32,182.55,425.07,6,10 days,10
3855,Tupi paulista,SP,-21.385866861981842,-51.573633973535884,9 days 10:02:40.500000,577.19,96.2,148.62,6,9 days,9
1071,Cosmorama,SP,-20.480037106637017,-49.77624322252799,9 days 15:07:15.666666666,1091.55,181.92,285.3,6,9 days,9
3902,Uruara,PA,-3.7202778344734795,-53.73974164226498,23 days 19:43:51.333333333,1199.13,199.86,372.16,6,23 days,23
3866,Ubaira,BA,-13.26683726311938,-39.667643041727764,17 days 23:56:11,884.91,147.48,393.29,6,17 days,17
3813,Trancoso,BA,-16.58182674915274,-39.136344626899096,31 days 18:05:36.666666666,995.19,165.86,287.54,6,31 days,31
724,Campos de julio,MT,-13.723170179440894,-59.25834528253074,13 days 12:09:50.166666666,1110.35,185.06,413.59,6,13 days,13
3805,Torrinha,SP,-22.43145412941161,-48.16996617407241,15 days 02:46:58.333333333,519.42,86.57,140.11,6,15 days,15
3020,Reboucas,PR,-25.62322979853165,-50.69335042293026,11 days 07:32:01.500000,493.38,82.23,127.92,6,11 days,11
3019,Realeza,PR,-25.76961904751624,-53.533983722676076,9 days 10:06:10.333333333,1412.76,235.46,403.81,6,9 days,9
3007,Quixeramobim,CE,-5.198700104551449,-39.29377385907465,19 days 11:28:54.166666666,1119.97,186.66,327.28,6,19 days,19
1112,Cruzeiro do sul,AC,-18.569247986902347,-62.33054071667018,19 days 15:26:28,3510.34,585.06,2096.14,6,19 days,19
382,Barcarena,PA,-1.5102279770314466,-48.62740618997888,25 days 22:04:29.833333333,1323.67,220.61,411.35,6,25 days,25
380,Barbalha,CE,-7.310555661406291,-39.30173021019368,28 days 11:43:41.166666666,1515.41,252.57,791.76,6,28 days,28
2957,Presidente olegario,MG,-18.41249436044673,-46.416960003175426,12 days 00:08:30,557.41,92.9,200.88,6,12 days,12
2949,Presidente getulio,SC,-27.0502388797869,-49.627551449776455,15 days 22:33:41.333333333,846.13,141.02,381.32,6,15 days,15
360,Balsamo,SP,-20.73716391788846,-49.58219749414946,8 days 08:12:34.166666666,1383.48,230.58,431.92,6,8 days,8
211,Apiaca,ES,-21.153323461585163,-41.56743108039142,7 days 12:00:22.666666666,534.42,89.07,134.68,6,7 days,7
212,Apiai,SP,-24.5103902774688,-48.84405829786659,11 days 11:13:42,714.94,119.16,288.79,6,11 days,11
736,Canapolis,MG,-17.78224980706091,-48.36639177273873,16 days 09:41:15.833333333,635.12,105.85,216.05,6,16 days,16
798,Carai,MG,-17.18743056986159,-41.697403090797735,12 days 19:52:19.500000,626.69,104.45,271.54,6,12 days,12
738,Canavieiras,BA,-15.673596172003466,-38.949304954144246,21 days 02:18:18.166666666,1017.29,169.55,713.65,6,21 days,21
1017,Conquista,MG,-19.932894734007487,-47.55206053235131,12 days 08:19:03.666666666,602.42,100.4,204.36,6,12 days,12
3555,Sao sepe,RS,-30.164971760723827,-53.57036133724413,13 days 07:06:54,695.71,115.95,296.12,6,13 days,13
3106,Rio largo,AL,-9.497191293262231,-35.83329662981412,19 days 22:10:01.833333333,693.04,115.51,254.11,6,19 days,19
829,Carmo da mata,MG,-20.55966811821635,-44.86917286484877,11 days 18:14:45.333333333,578.61,96.44,154.14,6,11 days,11
140,Amambai,MS,-23.091896511618213,-55.22776222689038,17 days 12:41:17.500000,890.69,148.45,275.08,6,17 days,17
3205,Santa cruz,RN,-6.898455165058283,-37.45822082766703,26 days 02:37:36.833333333,1097.16,182.86,283.61,6,26 days,26
612,Cachoeira de minas,MG,-22.355813970805112,-45.78233456696949,16 days 08:46:27.833333333,557.91,92.99,145.56,6,16 days,16
3437,Sao joao evangelista,MG,-18.546168147952585,-42.76559239874277,16 days 22:53:17.833333333,1174.9,195.82,701.85,6,16 days,16
602,Cabrobo,PE,-8.506721376676866,-39.309094429333996,20 days 06:41:37,1146.91,191.15,352.55,6,20 days,20
601,Cabreuva,SP,-23.272925280139958,-47.0846305931781,10 days 19:37:28.666666666,834.12,139.02,188.06,6,10 days,10
3430,Sao joao do paraiso,MG,-15.001763059434984,-43.37186200255949,17 days 17:11:49.166666666,754.0,125.67,188.65,6,17 days,17
595,Cabedelo,PB,-7.039080379887422,-34.85490329371194,16 days 10:51:28.833333333,1329.5,221.58,441.62,6,16 days,16
3449,Sao jose da barra,MG,-20.7155295833812,-46.31660004625635,10 days 18:09:22.166666666,1158.11,193.02,697.09,6,10 days,10
3185,Sananduva,RS,-27.950143156090746,-51.80988631728817,15 days 14:19:54.333333333,585.57,97.6,165.77,6,15 days,15
590,Butia,RS,-30.11987672785401,-51.96254104620899,14 days 19:16:03.166666666,1312.61,218.77,673.69,6,14 days,14
876,Catole do rocha,PB,-6.354803150332728,-37.721572491346556,17 days 20:23:21.833333333,4066.69,677.78,2083.09,6,17 days,17
875,Catigua,SP,-21.05239268704112,-49.05981951184296,9 days 15:59:48.666666666,788.52,131.42,212.11,6,9 days,9
3462,Sao jose do calcado,ES,-21.02027868005079,-41.65312810451595,13 days 12:51:54.666666666,1127.26,187.88,556.01,6,13 days,13
871,Catanduvas,SC,-27.07029248252711,-51.65997041262784,13 days 02:53:54.500000,834.99,139.16,354.76,6,13 days,13
3164,Sales oliveira,SP,-20.767627103434553,-47.84072787580174,12 days 14:32:30.500000,627.74,104.62,273.88,6,12 days,12
3404,Sao goncalo do rio abaixo,MG,-19.80511275589166,-43.4412431614133,11 days 04:10:43.666666666,1013.43,168.9,421.12,6,11 days,11
553,Brazopolis,MG,-22.478535643061452,-45.6179413188178,15 days 09:40:20,1015.5,169.25,321.91,6,15 days,15
530,Borda da mata,MG,-22.262584130235286,-46.1711239405763,11 days 00:44:53.166666666,1062.25,177.04,371.93,6,11 days,11
3139,Ronda alta,RS,-27.78222223380718,-52.806500480230916,23 days 00:50:48.166666666,1914.31,319.05,1024.2,6,23 days,23
856,Cassia,MG,-20.582930704896818,-46.9221356375289,8 days 05:51:44.500000,364.41,60.74,93.4,6,8 days,8
659,California da barra,RJ,-21.51765512409707,-43.85246285090664,11 days 18:11:37.500000,1014.5,169.08,506.66,6,11 days,11
850,Casa nova,BA,-9.177388079834074,-40.98130297583368,17 days 15:14:27,1269.54,211.59,665.85,6,17 days,17
661,Camacan,BA,-15.414350130540774,-39.49559371209775,20 days 21:38:04.333333333,1269.4,211.57,625.4,6,20 days,20
512,Bom principio,RS,-29.48062917723207,-51.35923183710607,15 days 20:30:41.166666666,1140.75,190.12,359.8,6,15 days,15
3232,Santa isabel do para,PA,-1.3018311661723352,-48.138329960770825,17 days 21:36:50,919.57,153.26,328.35,6,17 days,17
3117,Rio pomba,MG,-21.27141666979365,-43.17867116209081,17 days 07:22:03.333333333,1464.86,244.14,621.28,6,17 days,17
3112,Rio novo do sul,ES,-20.860485103348744,-40.93526011608743,19 days 04:01:21.833333333,653.44,108.91,312.44,6,19 days,19
666,Camapua,MS,-19.534726911066016,-54.04240605753879,16 days 20:36:22.833333333,734.34,122.39,206.76,6,16 days,16
343,Bady bassitt,SP,-20.91711533777068,-49.45081883954137,10 days 02:19:31.833333333,615.24,102.54,136.6,6,10 days,10
610,Cachoeira alta,GO,-18.73111677835222,-50.95508760157414,12 days 07:26:00.833333333,605.48,100.91,213.76,6,12 days,12
3739,Taquaritinga do norte,PE,-7.910858713164717,-36.07161879922118,20 days 07:49:17.666666666,2371.18,395.2,1034.72,6,20 days,20
3308,Santo amaro de campos,RJ,-18.12605887357611,-42.98823047403888,15 days 14:20:26.333333333,1777.56,296.26,910.2,6,15 days,15
1254,Esperanca,PB,-7.018672399492172,-35.859303897935085,20 days 12:43:54.166666666,2108.09,351.35,1157.19,6,20 days,20
1260,Espinosa,MG,-14.923654164790463,-42.81309249025588,11 days 13:15:35.166666666,2947.44,491.24,2009.62,6,11 days,11
3860,Turvo,SC,-27.63074407607105,-50.295122093737156,17 days 09:15:24.166666666,401.21,66.87,119.48,6,17 days,17
2867,Pombal,PB,-6.7675469145337415,-37.79582970815996,18 days 12:18:37.666666666,2210.2,368.37,1304.02,6,18 days,18
278,Areado,MG,-21.35871206261818,-46.1449665979704,12 days 05:44:38,1360.55,226.76,619.34,6,12 days,12
1237,Engenheiro paulo de frontin,RJ,-22.537265002139407,-43.665799223424436,21 days 06:06:28.333333333,590.89,98.48,194.8,6,21 days,21
3794,Tocantins,MG,-21.1726252218232,-43.02193282223309,9 days 16:56:31.500000,778.49,129.75,416.04,6,9 days,9
3720,Tangua,RJ,-22.735218709428022,-42.727847609078914,16 days 12:20:44.500000,636.04,106.01,227.12,6,16 days,16
1259,Espigao do oeste,RO,-11.52662041605006,-61.014742629135874,15 days 02:55:31.666666666,951.17,158.53,274.01,6,15 days,15
1239,Entre rios,BA,-11.945978977641902,-38.0822356466142,12 days 21:17:58,1241.52,206.92,754.81,6,12 days,12
3728,Tapes,RS,-30.67407284892654,-51.39790575071823,10 days 14:24:48.166666666,934.26,155.71,386.48,6,10 days,10
3754,Teixeiras,MG,-20.653805126045775,-42.85515453493235,15 days 12:37:54.166666666,607.65,101.28,143.65,6,15 days,15
1218,Eldorado,MS,-24.39962883379543,-49.136885281894344,14 days 13:47:19.833333333,666.35,111.06,206.47,6,14 days,14
755,Caninde,CE,-4.3559287899539,-39.314376212285076,20 days 14:23:06,814.2,135.7,352.55,6,20 days,20
1864,Jacupiranga,SP,-24.701831240017185,-48.00518422912897,9 days 13:27:09.200000,885.57,177.11,253.08,5,9 days,9
1873,Jaguaribe,CE,-5.900561085325373,-38.63736600115672,20 days 04:42:02.800000,861.8,172.36,310.97,5,20 days,20
518,Bonfim,MG,-15.571102440951142,-47.204682313479765,11 days 03:40:59.200000,480.24,96.05,179.04,5,11 days,11
1255,Esperantina,PI,-4.186555594198742,-43.49559951207016,17 days 07:16:40.800000,692.04,138.41,154.64,5,17 days,17
516,Bom sucesso,PR,-21.56817889975567,-46.1590537641933,12 days 13:11:13.600000,1102.48,220.5,727.17,5,12 days,12
3114,Rio pardo,RS,-29.979842964719428,-52.37472734544019,15 days 16:09:57.200000,791.45,158.29,231.27,5,15 days,15
986,Conceicao da aparecida,MG,-21.09647363693938,-46.20443258590877,10 days 17:35:05.400000,1063.65,212.73,367.2,5,10 days,10
3115,Rio pardo de minas,MG,-15.61783433207533,-42.54211546980239,12 days 19:54:18.200000,708.49,141.7,346.96,5,12 days,12
2593,Palmeira d'oeste,SP,-20.415904962736956,-50.7621543967218,12 days 22:00:30.800000,396.91,79.38,186.91,5,12 days,12
2041,Laurentino,SC,-27.221224290121654,-49.731481761265776,18 days 04:34:30.200000,863.27,172.65,409.88,5,18 days,18
3540,Sao romao,MG,-16.366192832134864,-45.07195302725983,10 days 12:20:42.600000,524.06,104.81,261.27,5,10 days,10
837,Carmopolis de minas,MG,-20.539189819213494,-44.636222574200794,11 days 01:15:54,1756.72,351.34,937.64,5,11 days,11
169,Andorinha,BA,-10.344702161161972,-39.83061876266924,17 days 03:43:10.800000,797.61,159.52,264.22,5,17 days,17
1553,Ibicarai,BA,-14.864971995351363,-39.59078746382383,18 days 14:23:38,559.6,111.92,172.53,5,18 days,18
2568,Pacatuba,CE,-3.916463805132208,-38.60481848797003,16 days 06:00:33.800000,4469.86,893.97,2734.11,5,16 days,16
2588,Palmares do sul,RS,-30.27076090203048,-50.49760468288321,13 days 20:17:39,518.4,103.68,174.75,5,13 days,13
977,Colonia vitoria,PR,-25.272807023543834,-50.07009121273323,19 days 07:26:30,409.73,81.95,124.4,5,19 days,19
268,Araruna,PR,-20.450420210014187,-49.149176132560044,17 days 00:46:33.600000,714.92,142.98,343.12,5,17 days,17
2722,Pedro canario,ES,-18.293163679149735,-39.95858510869711,18 days 10:08:21.600000,476.55,95.31,228.79,5,18 days,18
2258,Miguel calmon,BA,-11.430232476786514,-40.59743564218764,45 days 16:23:29.400000,787.81,157.56,540.06,5,45 days,45
3543,Sao roque do canaa,ES,-19.73930434519547,-40.66322894308199,18 days 01:40:41.200000,436.01,87.2,148.87,5,18 days,18
2251,Mendonca,SP,-21.301867085125405,-48.33456707145238,15 days 13:49:11.800000,468.43,93.69,179.35,5,15 days,15
2004,Lagoa da confusao,TO,-10.795330297168547,-49.627226639839506,23 days 02:31:34,929.74,185.95,468.8,5,23 days,23
25,Adolfo,SP,-21.234456456293216,-49.64271564526813,10 days 08:16:47.600000,441.59,88.32,216.93,5,10 days,10
129,Altos,PI,-5.037933605097157,-42.45957464672137,19 days 05:34:55.800000,1560.87,312.17,778.27,5,19 days,19
471,Bituruna,PR,-26.159429770563207,-51.54775703701614,15 days 00:07:57.200000,598.23,119.65,229.11,5,15 days,15
3933,Vargem bonita,SC,-26.98691645462718,-51.75354052626587,15 days 06:46:56.200000,826.27,165.25,426.7,5,15 days,15
3824,Tres fronteiras,SP,-20.235805436783547,-50.88976382630348,9 days 10:59:04,434.82,86.96,150.21,5,9 days,9
1898,Japura,PR,-23.471936210301262,-52.55552269435194,18 days 23:53:06.600000,521.53,104.31,188.69,5,18 days,18
1897,Japuiba,RJ,-22.562825250146346,-42.694574068113525,17 days 19:27:46.600000,1230.85,246.17,504.51,5,17 days,17
